  -6.1000459e-04  -6.3129092e-04  -6.7328536e-04  -7.2739014e-04  -7.7897539e-04  -8.0905218e-04  -7.9958934e-04  -7.4373623e-04  -6.5762087e-04  -5.8204780e-04  -5.6136004e-04  -6.0891567e-04  -6.9474413e-04  -7.7108017e-04  -8.0597870e-04  -7.9475606e-04  -7.5143533e-04  -6.9598125e-04  -6.4598721e-04  -6.1333337e-04  -6.0361886e-04  -6.1652680e-04  -6.4631270e-04  -6.8248936e-04  -7.1138919e-04  -7.1946889e-04  -6.9857624e-04  -6.5159621e-04  -5.9466001e-04  -5.5194968e-04  -5.4354855e-04  -5.7361647e-04  -6.2792209e-04  -6.8261774e-04  -7.1714644e-04  -7.2261757e-04  -7.0254117e-04  -6.6841278e-04  -6.3416392e-04  -6.1198115e-04
  -6.3129092e-04  -6.5292004e-04  -7.0357740e-04  -7.8240473e-04  -8.8143533e-04  -9.8333263e-04  -1.0598876e-03  -1.0758669e-03  -1.0073362e-03  -8.7858258e-04  -7.8230268e-04  -8.0871996e-04  -9.3279843e-04  -1.0453475e-03  -1.0763012e-03  -1.0275068e-03  -9.3353410e-04  -8.2890754e-04  -7.3723235e-04  -6.7113564e-04  -6.3479106e-04  -6.2612072e-04  -6.3830527e-04  -6.6111703e-04  -6.8276794e-04  -6.9266241e-04  -6.8468667e-04  -6.5975797e-04  -6.2602421e-04  -5.9594672e-04  -5.8119547e-04  -5.8765327e-04  -6.1289156e-04  -6.4727520e-04  -6.7812410e-04  -6.9495422e-04  -6.9342985e-04  -6.7652446e-04  -6.5295528e-04  -6.3416392e-04
  -6.7328537e-04  -7.0357740e-04  -7.7152110e-04  -8.8788281e-04  -1.0608786e-03  -1.2943742e-03  -1.5838404e-03  -1.9078669e-03  -2.2146581e-03  -2.4177079e-03  -2.4583298e-03  -2.4464557e-03  -2.4795667e-03  -2.3817101e-03  -2.1101979e-03  -1.7717394e-03  -1.4487925e-03  -1.1779526e-03  -9.6984959e-04  -8.2304017e-04  -7.3043617e-04  -6.8192907e-04  -6.6556641e-04  -6.6856732e-04  -6.7879332e-04  -6.8664847e-04  -6.8676020e-04  -6.7855400e-04  -6.6528740e-04  -6.5198963e-04  -6.4331592e-04  -6.4211069e-04  -6.4881063e-04  -6.6141482e-04  -6.7589724e-04  -6.8725232e-04  -6.9128130e-04  -6.8668039e-04  -6.7652446e-04  -6.6841278e-04
  -7.2739014e-04  -7.8240474e-04  -8.8788281e-04  -1.0706082e-03  -1.3666234e-03  -1.8290407e-03  -2.5481485e-03  -3.7075714e-03  -5.7721382e-03  -1.0322326e-02  -2.6120405e-02  -1.5536242e-01  -1.2764929e-01  -1.9738737e-02  -8.2876774e-03  -4.8061399e-03  -3.1491831e-03  -2.1932658e-03  -1.5951910e-03  -1.2128288e-03  -9.7258385e-04  -8.2893385e-04  -7.4979734e-04  -7.1105049e-04  -6.9486306e-04  -6.8942352e-04  -6.8849015e-04  -6.8994880e-04  -6.9355599e-04  -6.9884506e-04  -7.0421875e-04  -7.0751275e-04  -7.0733223e-04  -7.0397446e-04  -6.9916276e-04  -6.9484238e-04  -6.9210531e-04  -6.9128130e-04  -6.9342986e-04  -7.0254117e-04
  -7.7897539e-04  -8.8143534e-04  -1.0608786e-03  -1.3666234e-03  -1.8724075e-03  -2.6842415e-03  -3.9507966e-03  -5.8843200e-03  -8.8620641e-03  -1.4066972e-02  -2.8600191e-02  -1.5726900e-01  -1.8267762e-01  -3.4402607e-02  -1.6281011e-02  -1.0372140e-02  -7.0662389e-03  -4.8324091e-03  -3.2949311e-03  -2.2703069e-03  -1.6137288e-03  -1.2083457e-03  -9.6646587e-04  -8.2637037e-04  -7.4743689e-04  -7.0532466e-04  -6.8719456e-04  -6.8682587e-04  -7.0012892e-04  -7.2198829e-04  -7.4524355e-04  -7.6196488e-04  -7.6619355e-04  -7.5646327e-04  -7.3645055e-04  -7.1331337e-04  -6.9484238e-04  -6.8725233e-04  -6.9495423e-04  -7.2261758e-04
  -8.0905219e-04  -9.8333265e-04  -1.2943742e-03  -1.8290407e-03  -2.6842415e-03  -3.8588755e-03  -5.0673335e-03  -5.7558393e-03  -5.5370165e-03  -4.5367656e-03  -3.2540682e-03  -2.2176339e-03  -1.7592328e-03  -1.9824939e-03  -2.8008611e-03  -3.9412518e-03  -4.9840039e-03  -5.5124716e-03  -5.2940643e-03  -4.4139972e-03  -3.2635417e-03  -2.2562323e-03  -1.5592700e-03  -1.1349866e-03  -8.9194970e-04  -7.5858232e-04  -6.9273539e-04  -6.7193399e-04  -6.8288284e-04  -7.1441063e-04  -7.5415360e-04  -7.8867864e-04  -8.0632348e-04  -8.0103148e-04  -7.7470979e-04  -7.3645055e-04  -6.9916276e-04  -6.7589725e-04  -6.7812411e-04  -7.1714645e-04
  -7.9958936e-04  -1.0598876e-03  -1.5838404e-03  -2.5481485e-03  -3.9507966e-03  -5.0673335e-03  -4.9172354e-03  -3.7224844e-03  -2.3855173e-03  -1.3777377e-03  -7.3648890e-04  -3.6949427e-04  -1.9476250e-04  -1.6841708e-04  -2.8323542e-04  -5.6677198e-04  -1.0809244e-03  -1.9043828e-03  -3.0472902e-03  -4.2624855e-03  -4.9431772e-03  -4.5275693e-03  -3.2763249e-03  -2.0685722e-03  -1.3142091e-03  -9.2125719e-04  -7.3362063e-04  -6.5841139e-04  -6.4884161e-04  -6.7869262e-04  -7.2833305e-04  -7.7934217e-04  -8.1479964e-04  -8.2293421e-04  -8.0103148e-04  -7.5646327e-04  -7.0397446e-04  -6.6141483e-04  -6.4727522e-04  -6.8261776e-04
  -7.4373627e-04  -1.0758669e-03  -1.9078669e-03  -3.7075715e-03  -5.8843201e-03  -5.7558396e-03  -3.7224845e-03  -2.0091327e-03  -1.0232427e-03  -4.9453006e-04  -2.0775474e-04  -5.0987262e-05   2.9878993e-05   5.9774588e-05   4.7305071e-05  -1.1048408e-05  -1.3255371e-04  -3.5657415e-04  -7.6383873e-04  -1.5081691e-03  -2.8084341e-03  -4.6299061e-03  -5.8709579e-03  -4.9292736e-03  -2.8148618e-03  -1.4667510e-03  -8.9231405e-04  -6.7525318e-04  -6.1348665e-04  -6.2628388e-04  -6.7575794e-04  -7.3694814e-04  -7.8886284e-04  -8.1479964e-04  -8.0632348e-04  -7.6619356e-04  -7.0733224e-04  -6.4881064e-04  -6.1289158e-04  -6.2792211e-04
  -6.5762092e-04  -1.0073363e-03  -2.2146583e-03  -5.7721383e-03  -8.8620646e-03  -5.5370171e-03  -2.3855176e-03  -1.0232427e-03  -4.4212444e-04  -1.6562585e-04  -2.1154027e-05   5.8438628e-05   1.0201364e-04   1.2270408e-04   1.2605500e-04   1.1291868e-04   7.9862646e-05   1.7450140e-05  -9.5146686e-05  -3.0468936e-04  -7.2466532e-04  -1.6483142e-03  -3.7247656e-03  -7.0774231e-03  -7.8236732e-03  -3.9831955e-03  -1.5406930e-03  -8.0531107e-04  -6.0486633e-04  -5.7549843e-04  -6.1249574e-04  -6.7473323e-04  -7.3694814e-04  -7.7934217e-04  -7.8867864e-04  -7.6196488e-04  -7.0751275e-04  -6.4211070e-04  -5.8765329e-04  -5.7361650e-04
  -5.8204787e-04  -8.7858275e-04  -2.4177082e-03  -1.0322326e-02  -1.4066974e-02  -4.5367668e-03  -1.3777380e-03  -4.9453016e-04  -1.6562588e-04  -1.4103707e-05   6.5619750e-05   1.1076670e-04   1.3681116e-04   1.5086783e-04   1.5623521e-04   1.5407137e-04   1.4390665e-04   1.2343586e-04   8.7414689e-05   2.4621867e-05  -9.0679085e-05  -3.2619823e-04  -8.9787172e-04  -2.6451093e-03  -8.1402658e-03  -1.4034060e-02  -6.1849059e-03  -1.5021547e-03  -7.0239039e-04  -5.5633085e-04  -5.6063953e-04  -6.1249574e-04  -6.7575794e-04  -7.2833305e-04  -7.5415361e-04  -7.4524356e-04  -7.0421876e-04  -6.4331593e-04  -5.8119548e-04  -5.4354858e-04
