   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02   1.3793646e-02
   1.4661926e-02   1.4632295e-02   1.4588195e-02   1.4530236e-02   1.4459302e-02   1.4376540e-02   1.4283345e-02   1.4181338e-02   1.4072337e-02   1.3958316e-02   1.3841364e-02   1.3723639e-02   1.3607310e-02   1.3494510e-02   1.3387280e-02   1.3287524e-02   1.3196962e-02   1.3117099e-02   1.3049198e-02   1.2994258e-02   1.2953011e-02   1.2925922e-02   1.2913195e-02   1.2914788e-02   1.2930433e-02   1.2930433e-02   1.2914788e-02   1.2913195e-02   1.2925922e-02   1.2953011e-02   1.2994258e-02   1.3049198e-02   1.3117099e-02   1.3196962e-02   1.3287524e-02   1.3387280e-02   1.3494510e-02   1.3607310e-02   1.3723639e-02   1.3841364e-02   1.3958316e-02   1.4072337e-02   1.4181338e-02   1.4283345e-02   1.4376540e-02   1.4459302e-02   1.4530236e-02   1.4588195e-02   1.4632295e-02   1.4661926e-02
   1.5540435e-02   1.5486813e-02   1.5402895e-02   1.5289576e-02   1.5148368e-02   1.4981409e-02   1.4791465e-02   1.4581899e-02   1.4356627e-02   1.4120039e-02   1.3876892e-02   1.3632173e-02   1.3390947e-02   1.3158181e-02   1.2938574e-02   1.2736403e-02   1.2555391e-02   1.2398603e-02   1.2268395e-02   1.2166393e-02   1.2093509e-02   1.2049996e-02   1.2035513e-02   1.2049220e-02   1.2089866e-02   1.2089866e-02   1.2049220e-02   1.2035513e-02   1.2049996e-02   1.2093509e-02   1.2166393e-02   1.2268395e-02   1.2398603e-02   1.2555391e-02   1.2736403e-02   1.2938574e-02   1.3158181e-02   1.3390947e-02   1.3632173e-02   1.3876892e-02   1.4120039e-02   1.4356627e-02   1.4581899e-02   1.4791465e-02   1.4981409e-02   1.5148368e-02   1.5289576e-02   1.5402895e-02   1.5486813e-02   1.5540435e-02
   1.6422596e-02   1.6349971e-02   1.6230439e-02   1.6064823e-02   1.5854902e-02   1.5603481e-02   1.5314451e-02   1.4992823e-02   1.4644718e-02   1.4277285e-02   1.3898534e-02   1.3517079e-02   1.3141790e-02   1.2781399e-02   1.2444089e-02   1.2137122e-02   1.1866548e-02   1.1637008e-02   1.1451665e-02   1.1312233e-02   1.1219089e-02   1.1171447e-02   1.1167568e-02   1.1204979e-02   1.1280699e-02   1.1280699e-02   1.1204979e-02   1.1167568e-02   1.1171447e-02   1.1219089e-02   1.1312233e-02   1.1451665e-02   1.1637008e-02   1.1866548e-02   1.2137122e-02   1.2444089e-02   1.2781399e-02   1.3141790e-02   1.3517079e-02   1.3898534e-02   1.4277285e-02   1.4644718e-02   1.4992823e-02   1.5314451e-02   1.5603481e-02   1.5854902e-02   1.6064823e-02   1.6230439e-02   1.6349971e-02   1.6422596e-02
   1.7303147e-02   1.7215779e-02   1.7064604e-02   1.6850038e-02   1.6573701e-02   1.6238589e-02   1.5849266e-02   1.5412057e-02   1.4935185e-02   1.4428791e-02   1.3904751e-02   1.3376261e-02   1.2857183e-02   1.2361230e-02   1.1901115e-02   1.1487788e-02   1.1129890e-02   1.0833471e-02   1.0601973e-02   1.0436431e-02   1.0335806e-02   1.0297378e-02   1.0317163e-02   1.0390294e-02   1.0511389e-02   1.0511389e-02   1.0390294e-02   1.0317163e-02   1.0297378e-02   1.0335806e-02   1.0436431e-02   1.0601973e-02   1.0833471e-02   1.1129890e-02   1.1487788e-02   1.1901115e-02   1.2361230e-02   1.2857183e-02   1.3376261e-02   1.3904751e-02   1.4428791e-02   1.4935185e-02   1.5412057e-02   1.5849266e-02   1.6238589e-02   1.6573701e-02   1.6850038e-02   1.7064604e-02   1.7215779e-02   1.7303147e-02
   1.8178084e-02   1.8079478e-02   1.7900284e-02   1.7640214e-02   1.7300291e-02   1.6883128e-02   1.6393316e-02   1.5837911e-02   1.5226900e-02   1.4573506e-02   1.3894125e-02   1.3207726e-02   1.2534709e-02   1.1895346e-02   1.1308135e-02   1.0788407e-02   1.0347429e-02   9.9921252e-03   9.7253201e-03   9.5463361e-03   9.4517312e-03   9.4360224e-03   9.4923117e-03   9.6128052e-03   9.7892566e-03   9.7892566e-03   9.6128052e-03   9.4923117e-03   9.4360224e-03   9.4517312e-03   9.5463361e-03   9.7253201e-03   9.9921252e-03   1.0347429e-02   1.0788407e-02   1.1308135e-02   1.1895346e-02   1.2534709e-02   1.3207726e-02   1.3894125e-02   1.4573506e-02   1.5226900e-02   1.5837911e-02   1.6393316e-02   1.6883128e-02   1.7300291e-02   1.7640214e-02   1.7900284e-02   1.8079478e-02   1.8178084e-02
   1.9044501e-02   1.8937446e-02   1.8733426e-02   1.8431239e-02   1.8030896e-02   1.7534002e-02   1.6944383e-02   1.6268994e-02   1.5518971e-02   1.4710545e-02   1.3865340e-02   1.3009622e-02   1.2172347e-02   1.1382341e-02   1.0665316e-02   1.0041490e-02   9.5243351e-03   9.1205469e-03   8.8309553e-03   8.6518923e-03   8.5765612e-03   8.5961332e-03   8.7005051e-03   8.8787989e-03   9.1197454e-03   9.1197454e-03   8.8787989e-03   8.7005051e-03   8.5961332e-03   8.5765612e-03   8.6518923e-03   8.8309553e-03   9.1205469e-03   9.5243351e-03   1.0041490e-02   1.0665316e-02   1.1382341e-02   1.2172347e-02   1.3009622e-02   1.3865340e-02   1.4710545e-02   1.5518971e-02   1.6268994e-02   1.6944383e-02   1.7534002e-02   1.8030896e-02   1.8431239e-02   1.8733426e-02   1.8937446e-02   1.9044501e-02
   1.9900383e-02   1.9787026e-02   1.9560924e-02   1.9219822e-02   1.8762379e-02   1.8188576e-02   1.7500574e-02   1.6704158e-02   1.5810694e-02   1.4839147e-02   1.3817177e-02   1.2780298e-02   1.1768650e-02   1.0822072e-02   9.9749693e-03   9.2525484e-03   8.6693224e-03   8.2298904e-03   7.9311949e-03   7.7651750e-03   7.7209643e-03   7.7862749e-03   7.9480426e-03   8.1926322e-03   8.5059375e-03   8.5059375e-03   8.1926322e-03   7.9480426e-03   7.7862749e-03   7.7209643e-03   7.7651750e-03   7.9311949e-03   8.2298904e-03   8.6693224e-03   9.2525484e-03   9.9749693e-03   1.0822072e-02   1.1768650e-02   1.2780298e-02   1.3817177e-02   1.4839147e-02   1.5810694e-02   1.6704158e-02   1.7500574e-02   1.8188576e-02   1.8762379e-02   1.9219822e-02   1.9560924e-02   1.9787026e-02   1.9900383e-02
   2.0744414e-02   2.0626353e-02   2.0380468e-02   2.0003395e-02   1.9492183e-02   1.8844626e-02   1.8060269e-02   1.7142446e-02   1.6101512e-02   1.4958655e-02   1.3748514e-02   1.2518378e-02   1.1322935e-02   1.0215959e-02   9.2419208e-03   8.4303893e-03   7.7947158e-03   7.3346232e-03   7.0408379e-03   6.8996116e-03   6.8957863e-03   7.0141551e-03   7.2395707e-03   7.5564751e-03   7.9484452e-03   7.9484452e-03   7.5564751e-03   7.2395707e-03   7.0141551e-03   6.8957863e-03   6.8996116e-03   7.0408379e-03   7.3346232e-03   7.7947158e-03   8.4303893e-03   9.2419208e-03   1.0215959e-02   1.1322935e-02   1.2518378e-02   1.3748514e-02   1.4958655e-02   1.6101512e-02   1.7142446e-02   1.8060269e-02   1.8844626e-02   1.9492183e-02   2.0003395e-02   2.0380468e-02   2.0626353e-02   2.0744414e-02
   2.1575796e-02   2.1454179e-02   2.1190405e-02   2.0780005e-02   2.0218253e-02   1.9500286e-02   1.8622081e-02   1.7583064e-02   1.6390987e-02   1.5068491e-02   1.3658336e-02   1.2222838e-02   1.0835452e-02   9.5672362e-03   8.4737333e-03   7.5871535e-03   6.9161359e-03   6.4518100e-03   6.1761796e-03   6.0689645e-03   6.1112264e-03   6.2861184e-03   6.5779058e-03   6.9703985e-03   7.4456615e-03   7.4456615e-03   6.9703985e-03   6.5779058e-03   6.2861184e-03   6.1112264e-03   6.0689645e-03   6.1761796e-03   6.4518100e-03   6.9161359e-03   7.5871535e-03   8.4737333e-03   9.5672362e-03   1.0835452e-02   1.2222838e-02   1.3658336e-02   1.5068491e-02   1.6390987e-02   1.7583064e-02   1.8622081e-02   1.9500286e-02   2.0218253e-02   2.0780005e-02   2.1190405e-02   2.1454179e-02   2.1575796e-02
