6.2898044	6.2235986	6.0300625	5.7236399	5.3258885	4.8621478	4.3573848	3.8301611	3.2732003	2.6055908	2.014216	1.573748	1.2354371	0.99285938	0.8839851	0.79291482	0.71707066	0.65431722	0.60250064	0.55889958	0.5205532	0.48761393	0.46194985	0.44365347	0.43034164	0.43034164	0.44365346	0.46194985	0.48761392	0.52055318	0.55889956	0.60250061	0.65431719	0.71707063	0.79291478	0.88398504	0.99285931	1.235437	1.5737479	2.0142158	2.6055906	3.2731999	3.8301607	4.3573843	4.8621474	5.3258881	5.7236396	6.0300622	6.2235985	6.2898044
6.7957573	6.7184939	6.4930413	6.1373793	5.6782478	5.1469693	4.5745204	3.985357	3.3815482	2.6728616	2.015647	1.5396779	1.1818458	0.97131857	0.85786724	0.76401408	0.68690307	0.62371527	0.5720366	0.52963379	0.49314726	0.46062685	0.43448096	0.41590786	0.40264486	0.40264486	0.41590785	0.43448095	0.46062684	0.49314725	0.52963378	0.57203658	0.62371524	0.68690303	0.76401403	0.85786719	0.9713185	1.1818457	1.5396778	2.0156468	2.6728613	3.3815478	3.9853565	4.5745199	5.1469688	5.6782473	6.1373789	6.493041	6.7184937	6.7957573
7.3379139	7.2482339	6.9870122	6.5763803	6.0491136	5.4433988	4.7969061	4.1401449	3.4827636	2.7360615	2.0124359	1.5019506	1.127627	0.94804159	0.83037023	0.73449687	0.6568566	0.5939426	0.54276962	0.50117996	0.46656907	0.43531886	0.40898468	0.39016555	0.3769738	0.37697379	0.39016554	0.40898468	0.43531885	0.46656906	0.50117994	0.5427696	0.59394257	0.65685657	0.73449683	0.83037017	0.94804152	1.1276269	1.5019504	2.0124357	2.7360611	3.4827631	4.1401444	4.7969055	5.4433982	6.049113	6.5763799	6.9870118	7.2482337	7.3379139
7.9189551	7.8153743	7.5141868	7.0423758	6.4397173	5.7522577	5.025148	4.2952751	3.5788136	2.7940821	2.0046926	1.4607394	1.072786	0.92299965	0.80186638	0.70460896	0.62688796	0.56474592	0.51466435	0.47397574	0.44083211	0.4114272	0.38531285	0.36626367	0.35317355	0.35317355	0.36626367	0.38531284	0.41142719	0.4408321	0.47397572	0.51466432	0.56474589	0.62688792	0.70460892	0.80186632	0.92299958	1.0727859	1.4607392	2.0046923	2.7940817	3.578813	4.2952745	5.0251474	5.752257	6.4397167	7.0423753	7.5141864	7.8153741	7.9189551
8.5416607	8.4225592	8.0768362	7.5371183	6.8512675	6.0742998	5.2597277	4.4512401	3.6709242	2.8463658	1.9925566	1.4161682	1.0519936	0.89703616	0.77329625	0.67511357	0.59747728	0.53617159	0.48749934	0.44814508	0.4161524	0.38872505	0.36329929	0.34406146	0.33108939	0.33108939	0.34406146	0.36329928	0.38872504	0.41615238	0.44814506	0.48749932	0.53617156	0.59747725	0.67511353	0.7732962	0.89703608	1.0519935	1.4161681	1.9925564	2.8463654	3.6709236	4.4512395	5.259727	6.074299	6.8512667	7.5371177	8.0768358	8.422559	8.5416607
9.2089305	9.0725421	8.6773121	8.0624018	7.2849733	6.4102432	5.5010522	4.6083837	3.7598738	2.8926635	1.9761946	1.3683724	1.0302192	0.87104301	0.7453441	0.64657343	0.56914192	0.5085908	0.46123017	0.42352912	0.3927294	0.36705479	0.34276633	0.32343713	0.31058319	0.31058319	0.32343713	0.34276632	0.36705478	0.39272939	0.4235291	0.46123014	0.50859077	0.56914189	0.64657339	0.74534404	0.87104294	1.0302191	1.3683722	1.9761944	2.8926631	3.7598732	4.6083829	5.5010514	6.4102423	7.2849725	8.062401	8.6773116	9.0725418	9.2089305
9.9238003	9.7682012	9.3180614	8.6200761	7.7420609	6.7607893	5.7494831	4.7669593	3.8461772	2.9329732	1.9557978	1.3177046	1.0083078	0.84547219	0.7182047	0.61910682	0.54207371	0.48230209	0.43605273	0.39997101	0.3706309	0.34637661	0.32353651	0.30426827	0.29152608	0.29152608	0.30426826	0.3235365	0.3463766	0.37063089	0.39997099	0.43605271	0.48230206	0.54207368	0.61910677	0.71820465	0.84547211	1.0083077	1.3177045	1.9557975	2.9329727	3.8461766	4.7669585	5.7494822	6.7607884	7.7420599	8.6200753	9.3180608	9.7682008	9.9238003
10.689454	10.512552	10.001638	9.2120576	8.2237829	7.1266351	6.0053532	4.9271634	3.9301905	2.967561	1.9315822	1.2648931	0.9864744	0.82025272	0.6916104	0.59241651	0.51608038	0.45733325	0.41215543	0.37745245	0.34976043	0.32673129	0.30546872	0.28643828	0.27380538	0.27380538	0.28643827	0.30546871	0.32673128	0.34976042	0.37745244	0.41215541	0.45733322	0.51608035	0.59241647	0.69161035	0.82025265	0.98647431	1.264893	1.9315819	2.9675605	3.9301898	4.9271625	6.0053522	7.1266341	8.2237818	9.2120567	10.001637	10.512551	10.689454
11.509235	11.308756	10.73071	9.8403365	8.7314261	7.5084806	6.2689783	5.0891549	4.0121705	2.9968785	1.9037909	1.210994	0.96455148	0.79506273	0.66517217	0.56612383	0.49080078	0.43344	0.38956495	0.35606264	0.32998306	0.30816955	0.28846349	0.26983749	0.25731905	0.25731905	0.26983749	0.28846348	0.30816954	0.32998305	0.35606262	0.38956493	0.43343997	0.49080074	0.56612379	0.66517211	0.79506266	0.96455138	1.2109939	1.9037907	2.996878	4.0121698	5.0891539	6.2689772	7.5084794	8.731425	9.8403354	10.730709	11.308756	11.509235
12.386655	12.160133	11.508069	10.506983	9.2663169	7.9070346	6.5406636	5.2530676	4.0923106	3.0214356	1.8726964	1.1684209	0.94229033	0.76958735	0.63866935	0.54006721	0.46602625	0.41033823	0.3681095	0.33586595	0.31120166	0.29070534	0.27243225	0.25436673	0.24196956	0.24196956	0.25436672	0.27243224	0.29070533	0.31120165	0.33586593	0.36810948	0.4103382	0.46602622	0.54006717	0.63866929	0.76958728	0.94229024	1.1684208	1.8726961	3.0214351	4.0923098	5.2530666	6.5406624	7.9070333	9.2663156	10.506982	11.508069	12.160133	12.386655
13.325403	13.070166	12.336639	11.214153	9.8298249	8.3230187	6.8207087	5.4190183	4.1707612	3.041716	1.8386007	1.1515519	0.91943328	0.74372288	0.61220072	0.51438495	0.44180775	0.3879113	0.34756128	0.31682694	0.29339478	0.27429561	0.25729401	0.23993849	0.22766709	0.22766709	0.23993848	0.257294	0.2742956	0.29339476	0.31682693	0.34756126	0.38791127	0.44180771	0.51438491	0.61220066	0.74372281	0.91943318	1.1515517	1.8386004	3.0417154	4.1707604	5.4190172	6.8207073	8.3230172	9.8298233	11.214152	12.336638	13.070165	13.325403
14.329354	14.042509	13.219477	11.964093	10.423367	8.7571699	7.1094111	5.5871117	4.2476441	3.0581429	1.8018292	1.1340629	0.89586592	0.71764666	0.58604306	0.48933396	0.4183459	0.36623127	0.32778867	0.29880487	0.27657557	0.25885489	0.24298801	0.22647191	0.2143316	0.21433159	0.2264719	0.242988	0.25885488	0.27657556	0.29880485	0.32778865	0.36623124	0.41834587	0.48933392	0.58604301	0.71764659	0.89586583	1.1340628	1.8018289	3.0581423	4.2476432	5.5871105	7.1094096	8.7571683	10.423365	11.964091	13.219476	14.042508	14.329354
15.402576	15.080998	14.159784	12.759142	11.048409	9.2102433	7.4070686	5.7574443	4.3230602	3.0710753	1.7627136	1.1158061	0.87169798	0.69163732	0.56044605	0.4651142	0.39581526	0.34544164	0.30879303	0.28164335	0.26073693	0.2442936	0.22947675	0.21388924	0.20189063	0.20189063	0.21388923	0.22947675	0.24429359	0.26073692	0.28164333	0.30879302	0.34544162	0.39581523	0.46511416	0.560446	0.69163725	0.87169788	1.115806	1.7627133	3.0710747	4.3230592	5.757443	7.407067	9.2102415	11.048407	12.75914	14.159783	15.080997	15.402576
16.549341	16.189654	15.160909	13.60174	11.706469	9.6830134	7.7139809	5.9301069	4.3970961	3.0808152	1.7215666	1.0966357	0.84715825	0.66593092	0.53556595	0.4418306	0.3743099	0.32564885	0.2906511	0.26524844	0.24582335	0.23053727	0.21673673	0.20211646	0.19027725	0.19027725	0.20211645	0.21673673	0.23053726	0.24582334	0.26524842	0.29065109	0.32564883	0.37430987	0.44183057	0.5355659	0.66593085	0.84715815	1.0966356	1.7215664	3.0808146	4.3970951	5.9301056	7.7139792	9.6830114	11.706467	13.601738	15.160907	16.189654	16.549341
17.77413	17.372696	16.226354	14.494427	12.399122	10.176276	8.030451	6.1051863	4.4698275	3.0876184	1.6786595	1.0765817	0.82248505	0.64067484	0.51146464	0.41949644	0.35383759	0.30689502	0.27343446	0.24960057	0.23173937	0.21753885	0.20474595	0.19108489	0.17942951	0.17942951	0.19108489	0.20474594	0.21753884	0.23173936	0.24960055	0.27343444	0.30689499	0.35383756	0.4194964	0.51146459	0.64067477	0.82248495	1.0765816	1.6786592	3.0876177	4.4698265	6.1051848	8.0304491	10.176274	12.399119	14.494425	16.226353	17.372695	17.77413
19.081642	18.634542	17.359783	15.439849	13.127996	10.690848	8.3567862	6.2827664	4.5413221	3.0917036	1.6342207	1.0557856	0.79785023	0.61594207	0.48814414	0.39807846	0.3343496	0.28915503	0.25717575	0.23472596	0.21838853	0.20527297	0.19347679	0.18073301	0.16929048	0.16929048	0.180733	0.19347678	0.20527296	0.21838852	0.23472595	0.25717573	0.289155	0.33434957	0.39807842	0.48814409	0.615942	0.79785014	1.0557854	1.6342204	3.0917029	4.541321	6.2827648	8.3567842	10.690846	13.127993	15.439847	17.359781	18.634541	19.081642
20.476804	19.97982	18.565022	16.440762	13.894779	11.227573	8.6932991	6.4629296	4.6116413	3.0932607	1.5884509	1.0344313	0.77336254	0.59176049	0.46559974	0.37755203	0.31579573	0.2723651	0.24186116	0.2206543	0.20570511	0.1937165	0.18289209	0.17100768	0.15980801	0.15980801	0.17100768	0.18289209	0.19371649	0.2057051	0.22065429	0.24186114	0.27236508	0.3157957	0.37755199	0.46559969	0.59176042	0.77336244	1.0344312	1.5884506	3.09326	4.6116402	6.4629279	8.6932969	11.22757	13.894776	16.440759	18.56502	19.979819	20.476804
21.964777	21.413378	19.846071	17.500035	14.701221	11.787314	9.0403079	6.6457571	4.6808418	3.0924569	1.5415158	1.0126752	0.74909049	0.56815448	0.44384658	0.35791123	0.29814689	0.25646669	0.22743653	0.20739646	0.19365731	0.18283509	0.17294586	0.16186394	0.15093424	0.15093424	0.16186394	0.17294585	0.18283508	0.1936573	0.20739645	0.22743651	0.25646667	0.29814686	0.3579112	0.44384653	0.56815442	0.74909039	1.0126751	1.5415156	3.0924561	4.6808406	6.6457553	9.0403055	11.787311	14.701218	17.500032	19.846069	21.413376	21.964777
23.550966	22.940285	21.207105	18.620652	15.549132	12.370963	9.3981371	6.8313296	4.7489764	3.0894406	1.4935096	0.99062708	0.72507992	0.54516481	0.4229	0.33914029	0.28137517	0.24141957	0.21383609	0.19493792	0.18223768	0.17258096	0.16358943	0.15326316	0.14262515	0.14262515	0.15326316	0.16358943	0.17258096	0.18223767	0.19493791	0.21383608	0.24141955	0.28137514	0.33914025	0.42289996	0.54516475	0.72507983	0.99062694	1.4935094	3.0894398	4.7489751	6.8313277	9.3981345	12.37096	15.549128	18.620649	21.207102	22.940284	23.550966
25.241027	24.565847	22.652483	19.805719	16.440387	12.979436	9.767118	7.0197275	4.8160946	3.0843455	1.4444485	0.96836975	0.70138229	0.52283298	0.40274582	0.32119592	0.26543552	0.22718564	0.2010068	0.18323762	0.17144704	0.16290008	0.15477587	0.1451702	0.1348402	0.13484019	0.1451702	0.15477587	0.16290007	0.17144703	0.18323761	0.20100678	0.22718562	0.2654355	0.32119588	0.40274577	0.52283292	0.7013822	0.96836961	1.4444482	3.0843448	4.8160933	7.0197255	9.7671152	12.979433	16.440383	19.805715	22.65248	24.565845	25.241027
27.040879	26.295608	24.186751	21.058463	17.376926	13.613678	10.147589	7.2110317	4.8822436	3.0772931	1.3943328	0.94596895	0.67806064	0.50117436	0.38333759	0.30402255	0.25027349	0.21371809	0.18890762	0.17223954	0.1612817	0.15374283	0.14646233	0.13755127	0.12754211	0.12754211	0.13755126	0.14646233	0.15374282	0.16128169	0.17223953	0.1889076	0.21371807	0.25027346	0.30402252	0.38333755	0.5011743	0.67806056	0.94596882	1.3943326	3.0772923	4.8822422	7.2110295	10.147586	13.613674	17.376921	21.058459	24.186747	26.295606	27.040879
28.95671	28.135362	25.814651	22.382242	18.360757	14.274658	10.539895	7.405323	4.947468	3.0683943	1.3432754	0.92348308	0.65517629	0.48016515	0.36462505	0.28758108	0.23584609	0.20096759	0.17749861	0.16189054	0.15172843	0.14507112	0.13861305	0.13037388	0.12069657	0.12069657	0.13037388	0.13861305	0.14507111	0.15172842	0.16189053	0.1774986	0.20096758	0.23584607	0.28758105	0.36462501	0.48016509	0.6551762	0.92348294	1.3432751	3.0683935	4.9474665	7.4053207	10.539892	14.274654	18.360752	22.382236	25.814647	28.13536	28.95671
30.994987	30.091162	27.541126	23.78054	19.393959	14.963376	10.94439	7.6026829	5.0118106	3.0577509	1.3151523	0.90097757	0.63277127	0.45975946	0.34658415	0.27186069	0.22213259	0.18889504	0.16673736	0.1521482	0.14276206	0.13685828	0.13120005	0.12360807	0.11427193	0.11427193	0.12360807	0.13120005	0.13685828	0.14276205	0.15214818	0.16673735	0.18889502	0.22213256	0.27186065	0.34658411	0.4597594	0.63277118	0.90097743	1.3151521	3.0577501	5.0118091	7.6026805	10.944387	14.963372	19.393953	23.780534	27.541121	30.091159	30.994987
33.162467	32.169324	29.371325	25.25698	20.478678	15.68086	11.361435	7.8031938	5.0753125	3.0454573	1.2982927	0.87852595	0.61085382	0.43992243	0.32922088	0.25686488	0.20912476	0.17747671	0.15658336	0.142977	0.13434615	0.12908647	0.12420032	0.11722706	0.10823899	0.10823899	0.11722706	0.12420031	0.12908647	0.13434614	0.14297699	0.15658334	0.17747669	0.20912473	0.25686485	0.32922084	0.43992237	0.61085373	0.87852581	1.2982925	3.0454564	5.0753109	7.8031913	11.361431	15.680855	20.478672	25.256974	29.37132	32.16932	33.162467
35.466204	34.376441	31.310611	26.815321	21.617136	16.428166	11.791399	8.0069386	5.1380131	3.0316005	1.2809462	0.85620161	0.58940029	0.42065042	0.31255153	0.24259064	0.19680988	0.16669638	0.14700413	0.13434326	0.12643923	0.12174302	0.11759238	0.11120719	0.10257076	0.10257076	0.11120719	0.11759238	0.12174302	0.12643922	0.13434325	0.14700411	0.16669636	0.19680986	0.24259061	0.31255149	0.42065037	0.5894002	0.85620147	1.2809459	3.0315996	5.1380114	8.0069359	11.791395	16.42816	21.617129	26.815314	31.310605	34.376437	35.466204
37.913562	36.71939	33.364568	28.459464	22.811629	17.206382	12.23466	8.2140011	5.1999504	3.0162614	1.2631869	0.83406949	0.56837575	0.40196493	0.29658206	0.22901878	0.18516233	0.15653371	0.1379763	0.12621386	0.11900267	0.11481636	0.11135435	0.10552737	0.097242326	0.097242325	0.10552737	0.11135434	0.11481635	0.11900266	0.12621385	0.13797628	0.15653369	0.18516231	0.22901875	0.29658201	0.40196487	0.56837567	0.83406936	1.2631867	3.0162605	5.1999487	8.2139982	12.234656	17.206376	22.811622	28.459456	33.364561	36.719386	37.913562
40.512224	39.20534	35.539006	30.193457	24.064529	18.016625	12.691604	8.424466	5.2611611	2.9995152	1.2450285	0.81217755	0.54775914	0.38389222	0.28130071	0.21611746	0.17414649	0.14695934	0.12947991	0.11855793	0.11200418	0.10829337	0.10546339	0.10016849	0.0922307	0.092230699	0.10016848	0.10546339	0.10829337	0.11200417	0.11855792	0.1294799	0.14695932	0.17414646	0.21611743	0.28130067	0.38389216	0.54775905	0.81217742	1.2450283	2.9995143	5.2611594	8.4244629	12.691599	18.016619	24.06452	30.193448	35.538998	39.205335	40.512224
43.270201	41.841762	37.839968	32.021498	25.378284	18.860045	13.162624	8.6384189	5.3216807	2.9814317	1.2264927	0.79055023	0.52755568	0.36644695	0.26668266	0.20385089	0.16372423	0.13793775	0.12149196	0.11134928	0.1054165	0.10215813	0.099896484	0.095112692	0.087514682	0.087514681	0.095112689	0.099896479	0.10215813	0.10541649	0.11134927	0.12149195	0.13793773	0.16372421	0.20385086	0.26668262	0.3664469	0.52755559	0.79055009	1.2264925	2.9814308	5.3216789	8.6384157	13.162619	18.860038	25.378275	32.021488	37.839959	41.841757	43.270201
46.195843	44.636441	40.273738	33.947938	26.755425	19.737823	13.648125	8.8559467	5.3815432	2.9620756	1.2076204	0.76918826	0.50779152	0.34962729	0.25269857	0.19218613	0.15386086	0.12943292	0.11398428	0.10456661	0.099215121	0.096391156	0.094631468	0.090342906	0.083074701	0.0830747	0.090342904	0.094631463	0.096391149	0.099215111	0.1045666	0.11398427	0.1294329	0.15386083	0.19218609	0.25269853	0.34962723	0.50779144	0.76918813	1.2076202	2.9620747	5.3815413	8.8559433	13.64812	19.737815	26.755415	33.947926	40.273728	44.636435	46.195843
49.297854	47.597482	42.846848	35.977286	28.198563	20.651172	14.148519	9.0771369	5.4407817	2.9415068	1.1884669	0.74807625	0.48849912	0.33341905	0.23932119	0.181096	0.1445273	0.12141239	0.10692579	0.098190805	0.093376882	0.090969601	0.08964824	0.085842452	0.078892668	0.078892668	0.085842449	0.089648235	0.090969594	0.093376873	0.098190793	0.10692578	0.12141237	0.14452728	0.18109597	0.23932115	0.33341899	0.48849904	0.74807612	1.1884666	2.9415059	5.4407797	9.0771333	14.148513	20.651163	28.198552	35.977273	42.846836	47.597476	49.297854
52.585299	50.733323	45.566084	38.114214	29.710393	21.601339	14.664227	9.3020783	5.4994281	2.9197807	1.169095	0.72719583	0.46970449	0.31780283	0.2265284	0.1705591	0.1356999	0.11384862	0.10028603	0.092201701	0.087879822	0.085869052	0.084929352	0.081594938	0.074951831	0.07495183	0.081594936	0.084929347	0.085869045	0.087879812	0.092201688	0.10028602	0.1138486	0.13569988	0.17055907	0.22652836	0.31780278	0.46970441	0.7271957	1.1690947	2.9197798	5.499426	9.3020745	14.664221	21.601329	29.71038	38.1142	45.566071	50.733316	52.585299
56.067615	54.052745	48.438496	40.363561	31.293694	22.589604	15.19568	9.5308608	5.5575133	2.8969482	1.1495684	0.70653853	0.45142134	0.30275965	0.21430347	0.16055837	0.12735902	0.10671853	0.094037577	0.086576899	0.082703757	0.081066014	0.080459888	0.07758441	0.071236639	0.071236638	0.077584407	0.080459883	0.081066007	0.082703747	0.086576886	0.094037562	0.10671851	0.127359	0.16055834	0.21430343	0.30275959	0.45142126	0.70653839	1.1495682	2.8969473	5.5575112	9.5308568	15.195673	22.589593	31.29368	40.363545	48.438481	54.052736	56.067615
59.754627	57.564879	51.471402	42.730334	32.951335	23.617282	15.743318	9.7635753	5.6150671	2.8730558	1.1299454	0.68611202	0.43365176	0.28827395	0.20263393	0.15107941	0.11948755	0.1000024	0.088156747	0.081292679	0.077830919	0.076539598	0.076227081	0.073795593	0.067732639	0.067732638	0.073795591	0.076227076	0.07653959	0.077830909	0.081292667	0.088156731	0.10000238	0.11948753	0.15107938	0.20263389	0.28827389	0.43365168	0.68611189	1.1299452	2.8730548	5.6150649	9.7635711	15.74331	23.617271	32.951319	42.730316	51.471386	57.564869	59.754627
63.656558	61.279225	54.6724	45.219718	34.686271	24.685723	16.30759	10.000314	5.6721183	2.8481455	1.1102743	0.66593819	0.41639031	0.27433452	0.19150991	0.1421088	0.11206951	0.093682694	0.082623193	0.076325797	0.073245659	0.072271787	0.0722199	0.070214018	0.064426374	0.064426373	0.070214015	0.072219895	0.07227178	0.073245649	0.076325784	0.082623177	0.093682674	0.11206948	0.14210876	0.19150987	0.27433446	0.41639023	0.66593805	1.110274	2.8481445	5.6721161	10.000309	16.307582	24.685711	34.686253	45.219698	54.672382	61.279214	63.656558
67.784042	65.205655	58.049372	47.837076	36.501549	25.796313	16.888955	10.24117	5.7286949	2.822255	1.090592	0.64604629	0.39962848	0.26093395	0.18092241	0.13363265	0.10508884	0.0877431	0.077419148	0.071654901	0.068933273	0.068246825	0.068428489	0.066825984	0.061305298	0.061305297	0.066825981	0.068428484	0.068246817	0.068933263	0.071654889	0.077419132	0.087743081	0.10508882	0.13363262	0.18092237	0.26093389	0.3996284	0.64604616	1.0905918	2.8222541	5.7286926	10.241165	16.888947	25.796299	36.50153	47.837053	58.049352	65.205642	67.784042
