   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03   9.1864459e-03
   1.0415684e-02   1.0376100e-02   1.0316471e-02   1.0237674e-02   1.0140928e-02   1.0027779e-02   9.9000777e-03   9.7599547e-03   9.6097818e-03   9.4521302e-03   9.2897221e-03   9.1253765e-03   8.9619524e-03   8.8022898e-03   8.6491515e-03   8.5051668e-03   8.3727794e-03   8.2542012e-03   8.1513732e-03   8.0659343e-03   7.9991982e-03   7.9521390e-03   7.9253848e-03   7.9192181e-03   7.9335828e-03   7.9335828e-03   7.9192181e-03   7.9253848e-03   7.9521390e-03   7.9991982e-03   8.0659343e-03   8.1513732e-03   8.2542012e-03   8.3727794e-03   8.5051668e-03   8.6491515e-03   8.8022898e-03   8.9619524e-03   9.1253765e-03   9.2897221e-03   9.4521302e-03   9.6097818e-03   9.7599547e-03   9.9000777e-03   1.0027779e-02   1.0140928e-02   1.0237674e-02   1.0316471e-02   1.0376100e-02   1.0415684e-02
   1.1631851e-02   1.1557443e-02   1.1442248e-02   1.1287710e-02   1.1096001e-02   1.0870021e-02   1.0613380e-02   1.0330354e-02   1.0025829e-02   9.7052110e-03   9.3743112e-03   9.0392161e-03   8.7061357e-03   8.3812436e-03   8.0705164e-03   7.7795804e-03   7.5135737e-03   7.2770319e-03   7.0738001e-03   6.9069753e-03   6.7788784e-03   6.6910535e-03   6.6442909e-03   6.6386678e-03   6.6736027e-03   6.6736027e-03   6.6386678e-03   6.6442909e-03   6.6910535e-03   6.7788784e-03   6.9069753e-03   7.0738001e-03   7.2770319e-03   7.5135737e-03   7.7795804e-03   8.0705164e-03   8.3812436e-03   8.7061357e-03   9.0392161e-03   9.3743112e-03   9.7052110e-03   1.0025829e-02   1.0330354e-02   1.0613380e-02   1.0870021e-02   1.1096001e-02   1.1287710e-02   1.1442248e-02   1.1557443e-02   1.1631851e-02
   1.2831111e-02   1.2726560e-02   1.2560130e-02   1.2333464e-02   1.2049328e-02   1.1711656e-02   1.1325584e-02   1.0897436e-02   1.0434668e-02   9.9457476e-03   9.4399701e-03   8.9272149e-03   8.4176510e-03   7.9214129e-03   7.4482693e-03   7.0073108e-03   6.6066773e-03   6.2533450e-03   5.9529826e-03   5.7098796e-03   5.5269442e-03   5.4057617e-03   5.3466991e-03   5.3490414e-03   5.4111437e-03   5.4111437e-03   5.3490414e-03   5.3466991e-03   5.4057617e-03   5.5269442e-03   5.7098796e-03   5.9529826e-03   6.2533450e-03   6.6066773e-03   7.0073108e-03   7.4482693e-03   7.9214129e-03   8.4176510e-03   8.9272149e-03   9.4399701e-03   9.9457476e-03   1.0434668e-02   1.0897436e-02   1.1325584e-02   1.1711656e-02   1.2049328e-02   1.2333464e-02   1.2560130e-02   1.2726560e-02   1.2831111e-02
   1.4010093e-02   1.3879916e-02   1.3666755e-02   1.3372048e-02   1.2998704e-02   1.2551253e-02   1.2035985e-02   1.1461040e-02   1.0836407e-02   1.0173807e-02   9.4864442e-03   8.7886050e-03   8.0951569e-03   7.4209649e-03   6.7802952e-03   6.1862566e-03   5.6503334e-03   5.1820415e-03   4.7887282e-03   4.4755135e-03   4.2453616e-03   4.0992571e-03   4.0364577e-03   4.0547904e-03   4.1509596e-03   4.1509596e-03   4.0547904e-03   4.0364577e-03   4.0992571e-03   4.2453616e-03   4.4755135e-03   4.7887282e-03   5.1820415e-03   5.6503334e-03   6.1862566e-03   6.7802952e-03   7.4209649e-03   8.0951569e-03   8.7886050e-03   9.4864442e-03   1.0173807e-02   1.0836407e-02   1.1461040e-02   1.2035985e-02   1.2551253e-02   1.2998704e-02   1.3372048e-02   1.3666755e-02   1.3879916e-02   1.4010093e-02
   1.5165942e-02   1.5014418e-02   1.4759101e-02   1.4400809e-02   1.3942076e-02   1.3387473e-02   1.2743935e-02   1.2021043e-02   1.1231175e-02   1.0389461e-02   9.5134675e-03   8.6226124e-03   7.7373463e-03   6.8781865e-03   6.0647211e-03   5.3146991e-03   4.6432972e-03   4.0626234e-03   3.5814742e-03   3.2053364e-03   2.9365947e-03   2.7748993e-03   2.7176385e-03   2.7604619e-03   2.8978053e-03   2.8978053e-03   2.7604619e-03   2.7176385e-03   2.7748993e-03   2.9365947e-03   3.2053364e-03   3.5814742e-03   4.0626234e-03   4.6432972e-03   5.3146991e-03   6.0647211e-03   6.8781865e-03   7.7373463e-03   8.6226124e-03   9.5134675e-03   1.0389461e-02   1.1231175e-02   1.2021043e-02   1.2743935e-02   1.3387473e-02   1.3942076e-02   1.4400809e-02   1.4759101e-02   1.5014418e-02   1.5165942e-02
   1.6296361e-02   1.6127455e-02   1.5834528e-02   1.5417358e-02   1.4877553e-02   1.4219071e-02   1.3448839e-02   1.2577354e-02   1.1619122e-02   1.0592781e-02   9.5207658e-03   8.4284713e-03   7.3429825e-03   6.2915465e-03   5.3000063e-03   4.3914097e-03   3.5849451e-03   2.8952858e-03   2.3323473e-03   1.9014165e-03   1.6035768e-03   1.4363458e-03   1.3944395e-03   1.4705869e-03   1.6563252e-03   1.6563252e-03   1.4705869e-03   1.3944395e-03   1.4363458e-03   1.6035768e-03   1.9014165e-03   2.3323473e-03   2.8952858e-03   3.5849451e-03   4.3914097e-03   5.3000063e-03   6.2915465e-03   7.3429825e-03   8.4284713e-03   9.5207658e-03   1.0592781e-02   1.1619122e-02   1.2577354e-02   1.3448839e-02   1.4219071e-02   1.4877553e-02   1.5417358e-02   1.5834528e-02   1.6127455e-02   1.6296361e-02
   1.7399613e-02   1.7216925e-02   1.6890798e-02   1.6419595e-02   1.5803419e-02   1.5044893e-02   1.4150149e-02   1.3129909e-02   1.2000406e-02   1.0783836e-02   9.5080595e-03   8.2054413e-03   6.9109376e-03   5.6597617e-03   4.4850299e-03   3.4157478e-03   2.4753652e-03   1.6809855e-03   1.0431970e-03   5.6642449e-04   2.4966503e-04   8.7474404e-05   7.1087088e-05   1.8957272e-04   4.3094647e-04   4.3094647e-04   1.8957272e-04   7.1087088e-05   8.7474404e-05   2.4966503e-04   5.6642449e-04   1.0431970e-03   1.6809855e-03   2.4753652e-03   3.4157478e-03   4.4850299e-03   5.6597617e-03   6.9109376e-03   8.2054413e-03   9.5080595e-03   1.0783836e-02   1.2000406e-02   1.3129909e-02   1.4150149e-02   1.5044893e-02   1.5803419e-02   1.6419595e-02   1.6890798e-02   1.7216925e-02   1.7399613e-02
   1.8474513e-02   1.8281239e-02   1.7926100e-02   1.7405719e-02   1.6718144e-02   1.5863883e-02   1.4847362e-02   1.3678667e-02   1.2375198e-02   1.0962693e-02   9.4750681e-03   7.9528255e-03   6.4402334e-03   4.9818601e-03   3.6191688e-03   2.3877394e-03   1.3154219e-03   4.2147791e-04   2.8340014e-04   7.9639563e-04   1.1214188e-03   1.2676983e-03   1.2482598e-03   1.0783974e-03   4.2287885e-04   4.2287885e-04   1.0783974e-03   1.2482598e-03   1.2676983e-03   1.1214188e-03   7.9639563e-04   2.8340014e-04   4.2147791e-04   1.3154219e-03   2.3877394e-03   3.6191688e-03   4.9818601e-03   6.4402334e-03   7.9528255e-03   9.4750681e-03   1.0962693e-02   1.2375198e-02   1.3678667e-02   1.4847362e-02   1.5863883e-02   1.6718144e-02   1.7405719e-02   1.7926100e-02   1.8281239e-02   1.8474513e-02
   1.9520389e-02   1.9319299e-02   1.8939041e-02   1.8374243e-02   1.7620391e-02   1.6675083e-02   1.5540018e-02   1.4223602e-02   1.2743670e-02   1.1129414e-02   9.4215159e-03   7.6699909e-03   5.9300812e-03   4.2572375e-03   2.7023598e-03   1.3081297e-03   1.0678660e-04   8.8067862e-04   1.6441646e-03   2.1832769e-03   2.5056585e-03   2.6251004e-03   2.4063901e-03   1.4775402e-03   4.9822381e-04   4.9822381e-04   1.4775402e-03   2.4063901e-03   2.6251004e-03   2.5056585e-03   2.1832769e-03   1.6441646e-03   8.8067862e-04   1.0678660e-04   1.3081297e-03   2.7023598e-03   4.2572375e-03   5.9300812e-03   7.6699909e-03   9.4215159e-03   1.1129414e-02   1.2743670e-02   1.4223602e-02   1.5540018e-02   1.6675083e-02   1.7620391e-02   1.8374243e-02   1.8939041e-02   1.9319299e-02   1.9520389e-02
